Country,Sport,WeightedGold,WeightedSilver,WeightedBronze,TotalAthletes,AppearanceYears,LastParticipation,MedalImpact,ParticipationImpact,RecencyImpact,NormMedal,NormParticipation,NormRecency,WeightMedal,WeightParticipation,WeightRecency,ImpactScore
HAI,Ice Hockey,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Jeu De Paume,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Karate,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Lacrosse,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Marathon Swimming,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Modern Pentathlon,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Motorboating,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Polo,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Racquets,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Rhythmic Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Roque,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Rowing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Rugby Sevens,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Sailing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Skateboarding,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Softball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Sport Climbing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Surfing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Synchronized Swimming,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Table Tennis,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Trampoline Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Trampolining,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Triathlon,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Tug-Of-War,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Volleyball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HAI,Water Polo,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Swimming,0.0,2.4,2.4,237.0,18,2024.0,7.199999999999999,5.4722705,1.0,-0.006375286570134183,3.3384070910190538,2.3455302092940844,0.7,0.25,0.05,0.9474155826203737
HKG,Fencing,3.5999999999999996,0.0,0.0,86.0,11,2024.0,10.799999999999999,4.465908,1.0,0.08700873749949473,2.634149338082857,2.3455302092940844,0.7,0.25,0.05,0.8367199612350648
HKG,Table Tennis,0.0,0.8,1.2,95.0,10,2024.0,2.8,4.564348,1.0,-0.12051131598856951,2.703038289512337,2.3455302092940844,0.7,0.25,0.05,0.7086781616507898
HKG,Sailing,0.8,0.0,0.0,47.0,14,2024.0,2.4000000000000004,3.871201,1.0,-0.1308873186629727,2.217970227901479,2.3455302092940844,0.7,0.25,0.05,0.580147944375993
HKG,Badminton,0.0,0.0,0.0,46.0,9,2024.0,0.0,3.8501475,1.0,-0.193143334709392,2.2032368405034917,2.3455302092940844,0.7,0.25,0.05,0.5328853862940027
HKG,Athletics,0.0,0.0,0.0,39.0,12,2024.0,0.0,3.6888795,1.0,-0.193143334709392,2.090380644708118,2.3455302092940844,0.7,0.25,0.05,0.5046713373451593
HKG,Cycling,0.0,0.0,0.8,54.0,10,2016.0,0.8,4.0073333,0.5,-0.17239132936058557,2.31323628912681,0.5988408817632945,0.7,0.25,0.05,0.48757718581745735
HKG,Rowing,0.0,0.0,0.0,23.0,9,2024.0,0.0,3.1780539,1.0,-0.193143334709392,1.7329021662906208,2.3455302092940844,0.7,0.25,0.05,0.41530171774078506
HKG,Judo,0.0,0.0,0.0,18.0,8,2024.0,0.0,2.944439,1.0,-0.193143334709392,1.5694172095079613,2.3455302092940844,0.7,0.25,0.05,0.3744304785451201
HKG,Shooting,0.0,0.0,0.0,35.0,13,2012.0,0.0,3.583519,0.2,-0.193143334709392,2.0166488043978954,-0.4491727147551792,0.7,0.25,0.05,0.34650323106514047
HKG,Canoeing,0.0,0.0,0.0,27.0,4,1992.0,0.0,3.3322046,0.2,-0.193143334709392,1.8407776579287585,-0.4491727147551792,0.7,0.25,0.05,0.3025354444478563
HKG,Cycling Track,0.0,0.0,1.2,8.0,1,2020.0,1.2,2.1972246,1.0,-0.16201532668618235,1.0465126811761793,2.3455302092940844,0.5,0.25,0.05,0.2978970174156579
HKG,Hockey,0.0,0.0,0.0,17.0,1,1964.0,0.0,2.8903718,0.2,-0.193143334709392,1.5315807427870374,-0.4491727147551792,0.5,0.25,0.05,0.2638648826043044
HKG,Cycling Road,0.0,0.0,0.0,4.0,2,2024.0,0.0,1.609438,1.0,-0.193143334709392,0.6351764598755437,2.3455302092940844,0.5,0.25,0.05,0.17949895807889416
HKG,Triathlon,0.0,0.0,0.0,5.0,4,2024.0,0.0,1.7917595,1.0,-0.193143334709392,0.7627660430689046,2.3455302092940844,0.7,0.25,0.05,0.172767686935356
HKG,Gymnastics,0.0,0.0,0.0,9.0,1,2012.0,0.0,2.3025851,0.2,-0.193143334709392,1.1202445214864019,-0.4491727147551792,0.5,0.25,0.05,0.1610308272791455
HKG,Archery,0.0,0.0,0.0,11.0,4,2012.0,0.0,2.4849067,0.2,-0.193143334709392,1.2478341046797627,-0.4491727147551792,0.7,0.25,0.05,0.15429955613560734
HKG,Artistic Gymnastics,0.0,0.0,0.0,3.0,2,2024.0,0.0,1.3862944,1.0,-0.193143334709392,0.47901940496163004,2.3455302092940844,0.5,0.25,0.05,0.14045969435041572
HKG,Equestrianism,0.0,0.0,0.0,6.0,1,2008.0,0.0,1.9459101,0.2,-0.193143334709392,0.8706414512837515,-0.4491727147551792,0.5,0.25,0.05,0.0986300597284829
HKG,Golf,0.0,0.0,0.0,2.0,2,2020.0,0.0,1.0986123,1.0,-0.193143334709392,0.2776979814580465,2.3455302092940844,0.5,0.25,0.05,0.09012933847451984
HKG,Diving,0.0,0.0,0.0,7.0,4,2000.0,0.0,2.0794415,0.2,-0.193143334709392,0.9640874665724882,-0.4491727147551792,0.7,0.25,0.05,0.0833628966087887
HKG,Karate,0.0,0.0,1.2,1.0,1,2020.0,1.2,0.6931472,1.0,-0.16201532668618235,-0.006048656649228138,2.3455302092940844,0.5,0.25,0.05,0.03475668295930601
HKG,Equestrian,0.0,0.0,0.0,1.0,1,2020.0,0.0,0.6931472,1.0,-0.193143334709392,-0.006048656649228138,2.3455302092940844,0.5,0.25,0.05,0.019192678947701186
HKG,Marathon Swimming,0.0,0.0,0.0,1.0,1,2020.0,0.0,0.6931472,1.0,-0.193143334709392,-0.006048656649228138,2.3455302092940844,0.5,0.25,0.05,0.019192678947701186
HKG,Taekwondo,0.0,0.0,0.0,1.0,1,2024.0,0.0,0.6931472,1.0,-0.193143334709392,-0.006048656649228138,2.3455302092940844,0.5,0.25,0.05,0.019192678947701186
HKG,Boxing,0.0,0.0,0.0,2.0,1,1964.0,0.0,1.0986123,0.2,-0.193143334709392,0.2776979814580465,-0.4491727147551792,0.5,0.25,0.05,-0.04960580772794334
HKG,Weightlifting,0.0,0.0,0.0,1.0,1,2012.0,0.0,0.6931472,0.2,-0.193143334709392,-0.006048656649228138,-0.4491727147551792,0.5,0.25,0.05,-0.120542467254762
HKG,3X3 Basketball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Aeronautics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Alpinism,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Art Competitions,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Artistic Swimming,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Baseball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Baseball/Softball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Basketball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Basque Pelota,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Beach Volleyball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Breaking,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Canoe Slalom,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Canoe Sprint,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Cricket,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Croquet,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Cycling Bmx Freestyle,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Cycling Bmx Racing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Cycling Mountain Bike,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Figure Skating,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Football,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Handball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Ice Hockey,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Jeu De Paume,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Lacrosse,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Modern Pentathlon,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Motorboating,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Polo,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Racquets,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Rhythmic Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Roque,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Rugby,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Rugby Sevens,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Skateboarding,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Softball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Sport Climbing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Surfing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Synchronized Swimming,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Tennis,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Trampoline Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Trampolining,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Tug-Of-War,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Volleyball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Water Polo,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HKG,Wrestling,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Football,0.0,0.0,0.0,90.0,5,2020.0,0.0,4.5108595,1.0,-0.193143334709392,2.665606592598644,2.3455302092940844,0.7,0.25,0.05,0.6484778243177908
HON,Swimming,0.0,0.0,0.0,70.0,11,2024.0,0.0,4.26268,1.0,-0.193143334709392,2.4919293118324246,2.3455302092940844,0.7,0.25,0.05,0.605058504126236
HON,Athletics,0.0,0.0,0.0,32.0,13,2024.0,0.0,3.4965076,1.0,-0.193143334709392,1.9557578107093128,2.3455302092940844,0.7,0.25,0.05,0.471015628845458
HON,Judo,0.0,0.0,0.0,8.0,6,2020.0,0.0,2.1972246,1.0,-0.193143334709392,1.0465126811761793,2.3455302092940844,0.7,0.25,0.05,0.24370434646217468
HON,Boxing,0.0,0.0,0.0,6.0,4,2016.0,0.0,1.9459101,0.5,-0.193143334709392,0.8706414512837515,0.5988408817632945,0.7,0.25,0.05,0.11240207261252821
HON,Taekwondo,0.0,0.0,0.0,3.0,3,2020.0,0.0,1.3862944,1.0,-0.193143334709392,0.47901940496163004,2.3455302092940844,0.7,0.25,0.05,0.10183102740853735
HON,Wrestling,0.0,0.0,0.0,2.0,2,2024.0,0.0,1.0986123,1.0,-0.193143334709392,0.2776979814580465,2.3455302092940844,0.5,0.25,0.05,0.09012933847451984
HON,Weightlifting,0.0,0.0,0.0,3.0,3,2016.0,0.0,1.3862944,0.5,-0.193143334709392,0.47901940496163004,0.5988408817632945,0.7,0.25,0.05,0.014496561031997854
HON,Fencing,0.0,0.0,0.0,1.0,1,1992.0,0.0,0.6931472,0.2,-0.193143334709392,-0.006048656649228138,-0.4491727147551792,0.5,0.25,0.05,-0.120542467254762
HON,Rowing,0.0,0.0,0.0,1.0,1,2008.0,0.0,0.6931472,0.2,-0.193143334709392,-0.006048656649228138,-0.4491727147551792,0.5,0.25,0.05,-0.120542467254762
HON,Shooting,0.0,0.0,0.0,1.0,1,2012.0,0.0,0.6931472,0.2,-0.193143334709392,-0.006048656649228138,-0.4491727147551792,0.5,0.25,0.05,-0.120542467254762
HON,Table Tennis,0.0,0.0,0.0,1.0,1,2004.0,0.0,0.6931472,0.2,-0.193143334709392,-0.006048656649228138,-0.4491727147551792,0.5,0.25,0.05,-0.120542467254762
HON,3X3 Basketball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Aeronautics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Alpinism,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Archery,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Art Competitions,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Artistic Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Artistic Swimming,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Badminton,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Baseball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Baseball/Softball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Basketball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Basque Pelota,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Beach Volleyball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Breaking,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Canoe Slalom,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Canoe Sprint,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Canoeing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Cricket,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Croquet,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Cycling,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Cycling Bmx Freestyle,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Cycling Bmx Racing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Cycling Mountain Bike,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Cycling Road,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Cycling Track,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Diving,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Equestrian,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Equestrianism,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Figure Skating,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Golf,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Handball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Hockey,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Ice Hockey,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Jeu De Paume,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Karate,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Lacrosse,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Marathon Swimming,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Modern Pentathlon,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Motorboating,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Polo,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Racquets,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Rhythmic Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Roque,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Rugby,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Rugby Sevens,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Sailing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Skateboarding,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Softball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Sport Climbing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Surfing,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Synchronized Swimming,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Tennis,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Trampoline Gymnastics,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Trampolining,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Triathlon,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Tug-Of-War,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Volleyball,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HON,Water Polo,,,,0.0,0,,,0.0,0.2,,-0.4911167182600863,-0.4491727147551792,0.5,0.25,0.05,
HUN,Fencing,32.8,21.2,25.2,517.0,27,2024.0,165.99999999999997,6.249975,1.0,4.11289777516794,3.8826489612995254,2.3455302092940844,0.7,0.25,0.05,3.966967193407143
HUN,Swimming,28.000000000000004,24.0,16.8,797.0,29,2024.0,148.8,6.6821084,1.0,3.666729660168603,4.185058056957499,2.3455302092940844,0.7,0.25,0.05,3.7302517868221012
HUN,Canoeing,21.200000000000003,23.200000000000003,20.8,228.0,18,2016.0,130.8,5.433722,0.5,3.199809539820459,3.311430668301697,0.5988408817632945,0.7,0.25,0.05,3.09766638903791
HUN,Wrestling,16.400000000000002,14.0,16.0,290.0,27,2024.0,93.2,5.673323,1.0,2.2244652884265568,3.4791048090579557,2.3455302092940844,0.7,0.25,0.05,2.544178414627783
HUN,Athletics,8.8,13.2,15.6,798.0,29,2024.0,68.39999999999999,6.683361,1.0,1.5811531226135571,4.185934668897809,2.3455302092940844,0.7,0.25,0.05,2.2705673635186465
HUN,Gymnastics,12.0,9.600000000000001,10.4,1171.0,25,2016.0,65.60000000000001,7.066467,0.5,1.508521103892735,4.454034100879065,0.5988408817632945,0.7,0.25,0.05,2.1994153420328453
HUN,Modern Pentathlon,8.4,6.4,5.2,85.0,22,2024.0,43.2,4.454347,1.0,0.9274649541261549,2.626058947335692,2.3455302092940844,0.7,0.25,0.05,1.4230167151869355
HUN,Shooting,5.6000000000000005,2.4000000000000004,6.8,320.0,25,2024.0,28.400000000000002,5.771441,1.0,0.5435528551732361,3.5477681839089623,2.3455302092940844,0.7,0.25,0.05,1.3847055550632101
HUN,Water Polo,7.2,2.4000000000000004,4.800000000000001,175.0,24,2024.0,31.200000000000003,5.170484,1.0,0.6161848738940587,3.1272153574346127,2.3455302092940844,0.7,0.25,0.05,1.3304097615491985
HUN,Boxing,8.0,1.6,6.4,114.0,23,2024.0,33.6,4.744932,1.0,0.6784408899404779,2.8294118948181888,2.3455302092940844,0.7,0.25,0.05,1.299538107127586
HUN,Weightlifting,1.6,7.200000000000001,7.200000000000001,100.0,19,2020.0,26.400000000000006,4.6151204,1.0,0.49167284180122023,2.7385689364740156,2.3455302092940844,0.7,0.25,0.05,1.1460897338440623
HUN,Canoe Sprint,3.5999999999999996,7.199999999999999,4.8,50.0,2,2024.0,29.999999999999996,3.9318256,1.0,0.5850568658708489,2.2603956430057814,2.3455302092940844,0.5,0.25,0.05,0.974903854151574
HUN,Judo,0.8,2.4000000000000004,5.2,97.0,13,2024.0,12.400000000000002,4.5849676,1.0,0.12851274819710765,2.717467849285029,2.3455302092940844,0.7,0.25,0.05,0.8866023965239368
HUN,Handball,0.0,0.8,1.6,214.0,13,2024.0,3.2,5.370638,1.0,-0.11013531331416629,3.267284063860464,2.3455302092940844,0.7,0.25,0.05,0.8570028071099038
HUN,Rowing,0.0,0.8,1.6,191.0,23,2024.0,3.2,5.2574954,1.0,-0.11013531331416629,3.1881063511231953,2.3455302092940844,0.7,0.25,0.05,0.8372083789255866
HUN,Sailing,0.0,1.2,0.8,82.0,18,2024.0,3.2,4.4188404,1.0,-0.11013531331416629,2.601211153307804,2.3455302092940844,0.7,0.25,0.05,0.6904845794717388
HUN,Art Competitions,0.8,1.6,0.8,86.0,5,1948.0,6.4,4.465908,0.2,-0.02712729191894058,2.634149338082857,-0.4491727147551792,0.7,0.25,0.05,0.6170895944396969
HUN,Cycling,0.0,0.0,0.0,121.0,19,2016.0,0.0,4.804021,0.5,-0.193143334709392,2.870762484243109,0.5988408817632945,0.7,0.25,0.05,0.6124323308523676
HUN,Football,2.4000000000000004,0.8,0.8,58.0,9,1996.0,9.600000000000001,4.0775375,0.2,0.05588072947628515,2.362365599884259,-0.4491727147551792,0.7,0.25,0.05,0.6072492748667054
