GEQ,2024,0,0,0,0,3,11,329,6,0
GER,1896,7,5,2,14,76,1,43,43,1
GER,1900,4,3,1,8,66,2,97,65,0
GER,1904,4,5,7,16,55,3,95,36,0
GER,1906,4,6,4,14,141,4,76,27,0
GER,1908,3,5,5,13,140,5,110,44,0
GER,1912,6,13,7,26,285,6,102,26,0
GER,1928,11,9,19,39,361,7,109,2,0
GER,1932,5,12,7,24,183,8,117,9,0
GER,1936,38,31,32,101,458,9,129,14,0
GER,1952,0,7,17,24,349,10,149,13,0
GER,1956,6,13,7,26,235,11,151,2,0
GER,1960,12,19,11,42,378,12,150,4,0
GER,1964,10,22,18,50,412,13,163,13,0
GER,1992,33,21,28,82,537,14,257,20,0
GER,1996,20,18,27,65,567,15,271,16,0
GER,2000,13,17,26,56,505,16,300,33,0
GER,2004,13,16,20,49,492,17,301,3,0
GER,2008,16,10,15,41,500,18,302,5,0
GER,2012,11,19,14,44,460,19,302,3,0
GER,2016,17,10,15,42,419,20,306,5,0
GER,2020,10,11,16,37,553,21,339,34,0
GER,2024,11,12,8,31,570,22,329,6,0
GHA,1952,0,0,0,0,9,1,149,13,0
GHA,1960,0,1,0,1,15,2,150,4,1
GHA,1964,0,0,1,1,40,3,163,13,0
GHA,1968,0,0,0,0,36,4,172,13,0
GHA,1972,0,0,1,1,41,5,195,23,0
GHA,1984,0,0,0,0,27,6,221,18,0
GHA,1988,0,0,0,0,21,7,237,17,0
GHA,1992,0,0,1,1,22,8,257,20,0
GHA,1996,0,0,0,0,40,9,271,16,0
GHA,2000,0,0,0,0,28,10,300,33,0
GHA,2004,0,0,0,0,29,11,301,3,0
GHA,2008,0,0,0,0,9,12,302,5,0
GHA,2012,0,0,0,0,7,13,302,3,0
GHA,2016,0,0,0,0,15,14,306,5,0
GHA,2020,0,0,1,1,16,15,339,34,0
GHA,2024,0,0,0,0,11,16,329,6,0
GRE,1896,10,17,17,44,144,1,43,43,1
GRE,1900,0,0,0,0,4,2,97,65,0
GRE,1904,1,0,1,2,17,3,95,36,0
GRE,1906,8,14,13,35,417,4,76,27,0
GRE,1908,0,3,1,4,49,5,110,44,0
GRE,1912,1,0,1,2,77,6,102,26,0
GRE,1920,0,1,0,1,94,7,156,58,0
GRE,1924,1,0,0,1,79,8,126,12,0
GRE,1928,0,0,0,0,47,9,109,2,0
GRE,1932,0,0,0,0,16,10,117,9,0
GRE,1936,0,0,0,0,64,11,129,14,0
GRE,1948,0,0,0,0,97,12,136,9,0
GRE,1952,0,0,0,0,54,13,149,13,0
GRE,1956,0,0,1,1,16,14,151,2,0
GRE,1960,1,0,0,1,57,15,150,4,0
GRE,1964,0,0,0,0,19,16,163,13,0
GRE,1968,0,0,1,1,44,17,172,13,0
GRE,1972,0,2,0,2,66,18,195,23,0
GRE,1976,0,0,0,0,40,19,198,13,0
GRE,1980,1,0,2,3,43,20,203,5,0
GRE,1984,0,1,1,2,73,21,221,18,0
GRE,1988,0,0,1,1,72,22,237,17,0
GRE,1992,2,0,0,2,76,23,257,20,0
GRE,1996,4,4,0,8,180,24,271,16,0
GRE,2000,4,6,3,13,170,25,300,33,0
GRE,2004,6,6,4,16,484,26,301,3,0
GRE,2008,0,2,2,4,173,27,302,5,0
GRE,2012,0,0,2,2,114,28,302,3,0
GRE,2016,3,1,2,6,103,29,306,5,0
GRE,2020,2,1,1,4,88,30,339,34,0
GRE,2024,1,1,6,8,124,31,329,6,0
GRN,1984,0,0,0,0,6,1,221,18,0
GRN,1988,0,0,0,0,7,2,237,17,0
GRN,1992,0,0,0,0,5,3,257,20,0
GRN,1996,0,0,0,0,5,4,271,16,0
GRN,2000,0,0,0,0,3,5,300,33,0
GRN,2004,0,0,0,0,5,6,301,3,0
GRN,2008,0,0,0,0,9,7,302,5,0
GRN,2012,1,0,0,1,8,8,302,3,1
GRN,2016,0,1,0,1,6,9,306,5,0
GRN,2020,0,0,1,1,6,10,339,34,0
GRN,2024,0,0,2,2,6,11,329,6,0
GUA,1932,0,0,0,0,1,1,117,9,0
GUA,1952,0,0,0,0,35,2,149,13,0
GUA,1968,0,0,0,0,67,3,172,13,0
GUA,1972,0,0,0,0,11,4,195,23,0
GUA,1976,0,0,0,0,28,5,198,13,0
GUA,1980,0,0,0,0,10,6,203,5,0
GUA,1984,0,0,0,0,53,7,221,18,0
GUA,1988,0,0,0,0,37,8,237,17,0
GUA,1992,0,0,0,0,41,9,257,20,0
GUA,1996,0,0,0,0,28,10,271,16,0
GUA,2000,0,0,0,0,18,11,300,33,0
GUA,2004,0,0,0,0,19,12,301,3,0
GUA,2008,0,0,0,0,13,13,302,5,0
GUA,2012,0,1,0,1,24,14,302,3,1
GUA,2016,0,0,0,0,25,15,306,5,0
GUA,2020,0,0,0,0,24,16,339,34,0
GUA,2024,1,0,1,2,16,17,329,6,0
GUI,1968,0,0,0,0,15,1,172,13,0
GUI,1980,0,0,0,0,10,2,203,5,0
GUI,1984,0,0,0,0,1,3,221,18,0
GUI,1988,0,0,0,0,7,4,237,17,0
GUI,1992,0,0,0,0,11,5,257,20,0
GUI,1996,0,0,0,0,5,6,271,16,0
GUI,2000,0,0,0,0,6,7,300,33,0
GUI,2004,0,0,0,0,4,8,301,3,0
GUI,2008,0,0,0,0,5,9,302,5,0
GUI,2012,0,0,0,0,4,10,302,3,0
GUI,2016,0,0,0,0,5,11,306,5,0
GUI,2020,0,0,0,0,5,12,339,34,0
GUI,2024,0,0,0,0,25,13,329,6,0
GUM,1988,0,0,0,0,26,1,237,17,0
GUM,1992,0,0,0,0,45,2,257,20,0
GUM,1996,0,0,0,0,9,3,271,16,0
GUM,2000,0,0,0,0,7,4,300,33,0
GUM,2004,0,0,0,0,4,5,301,3,0
GUM,2008,0,0,0,0,7,6,302,5,0
GUM,2012,0,0,0,0,8,7,302,3,0
GUM,2016,0,0,0,0,5,8,306,5,0
GUM,2020,0,0,0,0,5,9,339,34,0
GUM,2024,0,0,0,0,9,10,329,6,0
GUY,1948,0,0,0,0,7,1,136,9,0
GUY,1952,0,0,0,0,1,2,149,13,0
GUY,1956,0,0,0,0,6,3,151,2,0
GUY,1960,0,0,0,0,6,4,150,4,0
GUY,1964,0,0,0,0,1,5,163,13,0
GUY,1968,0,0,0,0,6,6,172,13,0
GUY,1972,0,0,0,0,4,7,195,23,0
GUY,1980,0,0,1,1,10,8,203,5,1
GUY,1984,0,0,0,0,12,9,221,18,0
GUY,1988,0,0,0,0,8,10,237,17,0
GUY,1992,0,0,0,0,7,11,257,20,0
GUY,1996,0,0,0,0,9,12,271,16,0
GUY,2000,0,0,0,0,4,13,300,33,0
GUY,2004,0,0,0,0,4,14,301,3,0
GUY,2008,0,0,0,0,4,15,302,5,0
GUY,2012,0,0,0,0,6,16,302,3,0
GUY,2016,0,0,0,0,7,17,306,5,0
GUY,2020,0,0,0,0,7,18,339,34,0
GUY,2024,0,0,0,0,5,19,329,6,0
HAI,1900,1,0,0,1,4,1,97,65,1
HAI,1924,0,0,1,1,12,2,126,12,0
HAI,1928,0,1,0,1,3,3,109,2,0
HAI,1932,0,0,0,0,3,4,117,9,0
HAI,1960,0,0,0,0,1,5,150,4,0
HAI,1972,0,0,0,0,7,6,195,23,0
HAI,1976,0,0,0,0,14,7,198,13,0
HAI,1984,0,0,0,0,3,8,221,18,0
HAI,1988,0,0,0,0,5,9,237,17,0
HAI,1992,0,0,0,0,8,10,257,20,0
HAI,1996,0,0,0,0,7,11,271,16,0
HAI,2000,0,0,0,0,5,12,300,33,0
HAI,2004,0,0,0,0,8,13,301,3,0
HAI,2008,0,0,0,0,7,14,302,5,0
HAI,2012,0,0,0,0,5,15,302,3,0
HAI,2016,0,0,0,0,10,16,306,5,0
HAI,2020,0,0,0,0,6,17,339,34,0
HAI,2024,0,0,0,0,12,18,329,6,0
HKG,1952,0,0,0,0,9,1,149,13,0
HKG,1956,0,0,0,0,4,2,151,2,0
HKG,1960,0,0,0,0,4,3,150,4,0
HKG,1964,0,0,0,0,50,4,163,13,0
HKG,1968,0,0,0,0,25,5,172,13,0
HKG,1972,0,0,0,0,18,6,195,23,0
HKG,1976,0,0,0,0,50,7,198,13,0
HKG,1984,0,0,0,0,87,8,221,18,0
HKG,1988,0,0,0,0,91,9,237,17,0
HKG,1992,0,0,0,0,66,10,257,20,0
HKG,1996,1,0,0,1,32,11,271,16,1
HKG,2000,0,0,0,0,46,12,300,33,0
HKG,2004,0,1,0,1,41,13,301,3,0
HKG,2008,0,0,0,0,47,14,302,5,0
HKG,2012,0,0,1,1,55,15,302,3,0
HKG,2016,0,0,0,0,47,16,306,5,0
HKG,2020,1,2,3,6,63,17,339,34,0
HKG,2024,2,0,2,4,51,18,329,6,0
HON,1968,0,0,0,0,6,1,172,13,0
HON,1976,0,0,0,0,3,2,198,13,0
HON,1984,0,0,0,0,26,3,221,18,0
HON,1988,0,0,0,0,18,4,237,17,0
HON,1992,0,0,0,0,27,5,257,20,0
HON,1996,0,0,0,0,7,6,271,16,0
HON,2000,0,0,0,0,20,7,300,33,0
HON,2004,0,0,0,0,5,8,301,3,0
HON,2008,0,0,0,0,26,9,302,5,0
HON,2012,0,0,0,0,25,10,302,3,0
HON,2016,0,0,0,0,23,11,306,5,0
HON,2020,0,0,0,0,28,12,339,34,0
HON,2024,0,0,0,0,4,13,329,6,0
HUN,1896,2,1,3,6,18,1,43,43,1
HUN,1900,1,2,2,5,34,2,97,65,0
HUN,1904,2,1,1,4,9,3,95,36,0
HUN,1906,2,5,3,10,96,4,76,27,0
HUN,1908,3,4,2,9,96,5,110,44,0
HUN,1912,3,2,3,8,185,6,102,26,0
HUN,1924,2,4,4,10,128,7,126,12,0
HUN,1928,5,5,0,10,208,8,109,2,0
HUN,1932,6,5,5,16,101,9,117,9,0
HUN,1936,10,1,5,16,310,10,129,14,0
HUN,1948,10,5,12,27,187,11,136,9,0
HUN,1952,16,10,16,42,285,12,149,13,0
HUN,1956,9,10,7,26,159,13,151,2,0
HUN,1960,6,8,7,21,267,14,150,4,0
HUN,1964,10,7,5,22,285,15,163,13,0
HUN,1968,10,10,12,32,254,16,172,13,0
HUN,1972,6,13,16,35,321,17,195,23,0
HUN,1976,4,5,13,22,255,18,198,13,0
HUN,1980,7,10,15,32,363,19,203,5,0
HUN,1988,11,6,6,23,294,20,237,17,0
HUN,1992,11,12,7,30,336,21,257,20,0
HUN,1996,7,4,10,21,293,22,271,16,0
HUN,2000,8,6,3,17,202,23,300,33,0
HUN,2004,8,6,3,17,235,24,301,3,0
HUN,2008,3,5,2,10,199,25,302,5,0
HUN,2012,8,4,6,18,193,26,302,3,0
HUN,2016,8,3,4,15,197,27,306,5,0
HUN,2020,6,7,7,20,206,28,339,34,0
HUN,2024,6,7,5,18,243,29,329,6,0
INA,1952,0,0,0,0,3,1,149,13,0
INA,1956,0,0,0,0,24,2,151,2,0
INA,1960,0,0,0,0,27,3,150,4,0
INA,1968,0,0,0,0,6,4,172,13,0
INA,1972,0,0,0,0,7,5,195,23,0
INA,1976,0,0,0,0,11,6,198,13,0
INA,1984,0,0,0,0,23,7,221,18,0
INA,1988,0,1,0,1,41,8,237,17,1
INA,1992,2,2,1,5,50,9,257,20,0
INA,1996,1,1,2,4,43,10,271,16,0
INA,2000,1,3,2,6,52,11,300,33,0
INA,2004,1,1,2,4,38,12,301,3,0
INA,2008,1,1,3,5,24,13,302,5,0
INA,2012,0,1,1,2,22,14,302,3,0
INA,2016,1,2,0,3,30,15,306,5,0
INA,2020,1,1,3,5,34,16,339,34,0
INA,2024,2,0,1,3,36,17,329,6,0
IND,1900,0,2,0,2,5,1,97,65,1
IND,1920,0,0,0,0,7,2,156,58,0
IND,1924,0,0,0,0,24,3,126,12,0
IND,1928,1,0,0,1,11,4,109,2,0
IND,1932,1,0,0,1,12,5,117,9,0
IND,1936,1,0,0,1,12,6,129,14,0
IND,1948,1,0,0,1,70,7,136,9,0
IND,1952,1,0,1,2,81,8,149,13,0
IND,1956,1,0,0,1,63,9,151,2,0
IND,1960,0,1,0,1,37,10,150,4,0
IND,1964,1,0,0,1,97,11,163,13,0
IND,1968,0,0,1,1,12,12,172,13,0
IND,1972,0,0,1,1,30,13,195,23,0
IND,1976,0,0,0,0,26,14,198,13,0
IND,1980,1,0,0,1,63,15,203,5,0
IND,1984,0,0,0,0,53,16,221,18,0
IND,1988,0,0,0,0,55,17,237,17,0
IND,1992,0,0,0,0,61,18,257,20,0
IND,1996,0,0,1,1,54,19,271,16,0
IND,2000,0,0,1,1,70,20,300,33,0
IND,2004,0,1,0,1,81,21,301,3,0
IND,2008,1,0,2,3,67,22,302,5,0
IND,2012,0,2,4,6,95,23,302,3,0
IND,2016,0,1,1,2,130,24,306,5,0
IND,2020,1,2,4,7,134,25,339,34,0
IND,2024,0,1,5,6,122,26,329,6,0
IOA,1992,0,1,2,3,76,1,257,20,1
IOA,2000,0,0,0,0,4,2,300,33,0
IOA,2012,0,0,0,0,4,3,302,3,0
IOA,2016,1,0,1,2,9,4,306,5,0
IRI,1900,0,0,0,0,1,1,97,65,0
IRI,1948,0,0,1,1,39,2,136,9,1
IRI,1952,0,3,4,7,23,3,149,13,0
IRI,1956,2,2,1,5,17,4,151,2,0
IRI,1960,0,1,3,4,24,5,150,4,0
IRI,1964,0,0,2,2,96,6,163,13,0
IRI,1968,2,1,2,5,14,7,172,13,0
IRI,1972,0,2,1,3,56,8,195,23,0
IRI,1976,0,1,1,2,104,9,198,13,0
IRI,1988,0,1,0,1,26,10,237,17,0
IRI,1992,0,1,2,3,44,11,257,20,0
IRI,1996,1,1,1,3,18,12,271,16,0
IRI,2000,3,0,1,4,34,13,300,33,0
IRI,2004,2,2,2,6,37,14,301,3,0
IRI,2008,1,0,1,2,55,15,302,5,0
IRI,2012,4,5,3,12,57,16,302,3,0
IRI,2016,3,1,4,8,67,17,306,5,0
IRI,2020,3,2,2,7,76,18,339,34,0
IRI,2024,3,6,3,12,46,19,329,6,0
IRL,1924,0,1,1,2,60,1,126,12,1
IRL,1928,1,0,0,1,44,2,109,2,0
IRL,1932,2,0,0,2,18,3,117,9,0
IRL,1948,0,0,1,1,83,4,136,9,0
IRL,1952,0,1,0,1,25,5,149,13,0
IRL,1956,1,1,3,5,25,6,151,2,0
IRL,1960,0,0,0,0,63,7,150,4,0
IRL,1964,0,0,1,1,35,8,163,13,0
IRL,1968,0,0,0,0,57,9,172,13,0
IRL,1972,0,0,0,0,84,10,195,23,0
IRL,1976,0,0,0,0,59,11,198,13,0
IRL,1980,0,1,1,2,56,12,203,5,0
IRL,1984,0,1,0,1,55,13,221,18,0
IRL,1988,0,0,0,0,78,14,237,17,0
IRL,1992,1,1,0,2,77,15,257,20,0
IRL,1996,3,0,1,4,99,16,271,16,0
IRL,2000,0,1,0,1,76,17,300,33,0
IRL,2004,0,0,0,0,55,18,301,3,0
IRL,2008,0,1,2,3,63,19,302,5,0
IRL,2012,1,1,3,5,76,20,302,3,0
IRL,2016,0,2,0,2,92,21,306,5,0
IRL,2020,2,0,2,4,146,22,339,34,0
IRL,2024,3,0,2,5,183,23,329,6,0
IRQ,1948,0,0,0,0,13,1,136,9,0
IRQ,1960,0,0,1,1,28,2,150,4,1
IRQ,1964,0,0,0,0,19,3,163,13,0
IRQ,1968,0,0,0,0,4,4,172,13,0
IRQ,1980,0,0,0,0,44,5,203,5,0
IRQ,1984,0,0,0,0,25,6,221,18,0
IRQ,1988,0,0,0,0,28,7,237,17,0
IRQ,1992,0,0,0,0,8,8,257,20,0
IRQ,1996,0,0,0,0,3,9,271,16,0
IRQ,2000,0,0,0,0,4,10,300,33,0
IRQ,2004,0,0,0,0,24,11,301,3,0
IRQ,2008,0,0,0,0,4,12,302,5,0
IRQ,2012,0,0,0,0,8,13,302,3,0
IRQ,2016,0,0,0,0,20,14,306,5,0
IRQ,2020,0,0,0,0,3,15,339,34,0
IRQ,2024,0,0,0,0,23,16,329,6,0
ISL,1908,0,0,0,0,1,1,110,44,0
ISL,1912,0,0,0,0,2,2,102,26,0
ISL,1936,0,0,0,0,13,3,129,14,0
ISL,1948,0,0,0,0,27,4,136,9,0
ISL,1952,0,0,0,0,18,5,149,13,0
ISL,1956,0,1,0,1,2,6,151,2,1
ISL,1960,0,0,0,0,11,7,150,4,0
ISL,1964,0,0,0,0,5,8,163,13,0
ISL,1968,0,0,0,0,16,9,172,13,0
ISL,1972,0,0,0,0,30,10,195,23,0
ISL,1976,0,0,0,0,22,11,198,13,0
ISL,1980,0,0,0,0,12,12,203,5,0
ISL,1984,0,0,1,1,35,13,221,18,0
ISL,1988,0,0,0,0,42,14,237,17,0
ISL,1992,0,0,0,0,31,15,257,20,0
ISL,1996,0,0,0,0,15,16,271,16,0
ISL,2000,0,0,1,1,29,17,300,33,0
ISL,2004,0,0,0,0,34,18,301,3,0
ISL,2008,0,1,0,1,18,19,302,5,0
ISL,2012,0,0,0,0,36,20,302,3,0
ISL,2016,0,0,0,0,14,21,306,5,0
ISL,2020,0,0,0,0,5,22,339,34,0
ISL,2024,0,0,0,0,7,23,329,6,0
ISR,1952,0,0,0,0,31,1,149,13,0
ISR,1956,0,0,0,0,3,2,151,2,0
ISR,1960,0,0,0,0,46,3,150,4,0
ISR,1964,0,0,0,0,13,4,163,13,0
ISR,1968,0,0,0,0,39,5,172,13,0
ISR,1972,0,0,0,0,17,6,195,23,0
ISR,1976,0,0,0,0,34,7,198,13,0
ISR,1984,0,0,0,0,65,8,221,18,0
ISR,1988,0,0,0,0,29,9,237,17,0
ISR,1992,0,1,1,2,44,10,257,20,1
ISR,1996,0,0,1,1,38,11,271,16,0
ISR,2000,0,0,1,1,58,12,300,33,0
ISR,2004,1,0,1,2,46,13,301,3,0
ISR,2008,0,0,1,1,60,14,302,5,0
ISR,2012,0,0,0,0,56,15,302,3,0
ISR,2016,0,0,2,2,59,16,306,5,0
ISR,2020,2,0,2,4,118,17,339,34,0
ISR,2024,1,5,1,7,134,18,329,6,0
ISV,1968,0,0,0,0,6,1,172,13,0
ISV,1972,0,0,0,0,16,2,195,23,0
ISV,1976,0,0,0,0,26,3,198,13,0
ISV,1984,0,0,0,0,52,4,221,18,0
ISV,1988,0,1,0,1,46,5,237,17,1
ISV,1992,0,0,0,0,34,6,257,20,0
ISV,1996,0,0,0,0,14,7,271,16,0
ISV,2000,0,0,0,0,12,8,300,33,0
ISV,2004,0,0,0,0,9,9,301,3,0
ISV,2008,0,0,0,0,8,10,302,5,0
ISV,2012,0,0,0,0,9,11,302,3,0
ISV,2016,0,0,0,0,7,12,306,5,0
ISV,2020,0,0,0,0,5,13,339,34,0
ISV,2024,0,0,0,0,5,14,329,6,0
ITA,1896,0,0,0,0,1,1,43,43,0
ITA,1900,3,2,0,5,36,2,97,65,1
ITA,1904,0,0,0,0,1,3,95,36,0
ITA,1906,7,6,3,16,63,4,76,27,0
ITA,1908,2,2,0,4,93,5,110,44,0
ITA,1912,5,1,2,8,79,6,102,26,0
ITA,1920,14,6,5,25,232,7,156,58,0
ITA,1924,8,3,5,16,298,8,126,12,0
ITA,1928,7,6,7,20,221,9,109,2,0
ITA,1932,12,12,12,36,113,10,117,9,0
ITA,1936,9,13,5,27,300,11,129,14,0
ITA,1948,9,12,10,31,274,12,136,9,0
ITA,1952,8,9,4,21,343,13,149,13,0
ITA,1956,8,8,9,25,185,14,151,2,0
ITA,1960,13,10,13,36,350,15,150,4,0
ITA,1964,10,10,7,27,232,16,163,13,0
ITA,1968,3,4,9,16,251,17,172,13,0
ITA,1972,5,3,10,18,338,18,195,23,0
ITA,1976,2,7,4,13,294,19,198,13,0
ITA,1980,8,3,4,15,181,20,203,5,0
ITA,1984,14,6,12,32,337,21,221,18,0
ITA,1988,6,4,4,14,359,22,237,17,0
ITA,1992,6,5,8,19,405,23,257,20,0
ITA,1996,13,10,12,35,424,24,271,16,0
ITA,2000,13,8,13,34,426,25,300,33,0
ITA,2004,10,11,11,32,402,26,301,3,0
ITA,2008,8,9,10,27,444,27,302,5,0
ITA,2012,8,9,11,28,342,28,302,3,0
ITA,2016,8,12,8,28,355,29,306,5,0
ITA,2020,10,10,20,40,488,30,339,34,0
ITA,2024,12,11,13,36,564,31,329,6,0
IVB,1984,0,0,0,0,13,1,221,18,0
IVB,1988,0,0,0,0,4,2,237,17,0
IVB,1992,0,0,0,0,4,3,257,20,0
IVB,1996,0,0,0,0,11,4,271,16,0
IVB,2000,0,0,0,0,1,5,300,33,0
IVB,2004,0,0,0,0,1,6,301,3,0
IVB,2008,0,0,0,0,2,7,302,5,0
IVB,2012,0,0,0,0,2,8,302,3,0
IVB,2016,0,0,0,0,4,9,306,5,0
IVB,2020,0,0,0,0,3,10,339,34,0
IVB,2024,0,0,0,0,4,11,329,6,0
JAM,1948,1,2,0,3,26,1,136,9,1
JAM,1952,2,3,0,5,13,2,149,13,0
JAM,1956,0,0,0,0,13,3,151,2,0
JAM,1964,0,0,0,0,32,4,163,13,0
JAM,1968,0,1,0,1,35,5,172,13,0
JAM,1972,0,0,1,1,51,6,195,23,0
JAM,1976,1,1,0,2,36,7,198,13,0
JAM,1980,0,0,3,3,32,8,203,5,0
JAM,1984,0,1,2,3,71,9,221,18,0
JAM,1988,0,2,0,2,44,10,237,17,0
JAM,1992,0,3,1,4,51,11,257,20,0
JAM,1996,1,3,2,6,59,12,271,16,0
JAM,2000,0,6,3,9,51,13,300,33,0
JAM,2004,2,1,2,5,54,14,301,3,0
JAM,2008,5,2,2,9,61,15,302,5,0
JAM,2012,4,4,4,12,49,16,302,3,0
JAM,2016,6,3,2,11,58,17,306,5,0
JAM,2020,4,1,4,9,75,18,339,34,0
JAM,2024,1,3,2,6,81,19,329,6,0
JOR,1980,0,0,0,0,6,1,203,5,0
JOR,1984,0,0,0,0,15,2,221,18,0
JOR,1988,0,0,0,0,9,3,237,17,0
JOR,1992,0,0,0,0,5,4,257,20,0
JOR,1996,0,0,0,0,5,5,271,16,0
JOR,2000,0,0,0,0,8,6,300,33,0
JOR,2004,0,0,0,0,8,7,301,3,0
JOR,2008,0,0,0,0,7,8,302,5,0
JOR,2012,0,0,0,0,9,9,302,3,0
JOR,2016,1,0,0,1,8,10,306,5,1
JOR,2020,0,1,1,2,15,11,339,34,0
JOR,2024,0,1,0,1,13,12,329,6,0
JPN,1912,0,0,0,0,4,1,102,26,0
JPN,1920,0,2,0,2,25,2,156,58,1
JPN,1924,0,0,1,1,37,3,126,12,0
JPN,1928,2,2,1,5,52,4,109,2,0
JPN,1932,7,7,4,18,190,5,117,9,0
JPN,1936,6,4,10,20,322,6,129,14,0
JPN,1952,1,6,1,8,129,7,149,13,0
JPN,1956,4,10,3,17,215,8,151,2,0
JPN,1960,4,7,7,18,265,9,150,4,0
JPN,1964,16,5,8,29,423,10,163,13,0
JPN,1968,11,7,7,25,251,11,172,13,0
JPN,1972,13,8,8,29,266,12,195,23,0
JPN,1976,9,6,10,25,312,13,198,13,0
JPN,1984,10,7,14,31,347,14,221,18,0
JPN,1988,4,3,7,14,406,15,237,17,0
JPN,1992,3,8,11,22,367,16,257,20,0
JPN,1996,3,6,5,14,420,17,271,16,0
JPN,2000,5,8,5,18,337,18,300,33,0
JPN,2004,16,9,12,37,358,19,301,3,0
JPN,2008,9,7,9,25,431,20,302,5,0
JPN,2012,7,14,17,38,353,21,302,3,0
JPN,2016,12,8,21,41,413,22,306,5,0
JPN,2020,27,14,17,58,714,23,339,34,0
JPN,2024,20,12,13,45,561,24,329,6,0
KAZ,1996,3,4,4,11,142,1,271,16,1
KAZ,2000,3,4,0,7,158,2,300,33,0
KAZ,2004,1,4,3,8,130,3,301,3,0
KAZ,2008,2,4,7,13,146,4,302,5,0
KAZ,2012,7,1,5,13,132,5,302,3,0
KAZ,2016,3,5,10,18,123,6,306,5,0
KAZ,2020,0,0,8,8,116,7,339,34,0
KAZ,2024,1,3,3,7,122,8,329,6,0
KEN,1956,0,0,0,0,31,1,151,2,0
KEN,1960,0,0,0,0,30,2,150,4,0
KEN,1964,0,0,1,1,41,3,163,13,1
KEN,1968,3,4,2,9,47,4,172,13,0
KEN,1972,2,3,4,9,66,5,195,23,0
KEN,1984,1,0,2,3,67,6,221,18,0
KEN,1988,5,2,2,9,88,7,237,17,0
KEN,1992,2,4,2,8,55,8,257,20,0
KEN,1996,1,4,3,8,54,9,271,16,0
KEN,2000,2,3,2,7,59,10,300,33,0
KEN,2004,1,4,2,7,46,11,301,3,0
KEN,2008,6,4,5,15,47,12,302,5,0
KEN,2012,2,4,5,11,51,13,302,3,0
KEN,2016,6,6,1,13,80,14,306,5,0
KEN,2020,4,4,2,10,89,15,339,34,0
KEN,2024,4,2,5,11,77,16,329,6,0
KGZ,1996,0,0,0,0,53,1,271,16,0
KGZ,2000,0,0,1,1,71,2,300,33,1
KGZ,2004,0,0,0,0,32,3,301,3,0
KGZ,2008,0,1,1,2,22,4,302,5,0
KGZ,2012,0,0,0,0,15,5,302,3,0
KGZ,2016,0,0,0,0,19,6,306,5,0
KGZ,2020,0,2,1,3,17,7,339,34,0
KGZ,2024,0,2,4,6,17,8,329,6,0
KIR,2004,0,0,0,0,3,1,301,3,0
KIR,2008,0,0,0,0,2,2,302,5,0
KIR,2012,0,0,0,0,3,3,302,3,0
KIR,2016,0,0,0,0,3,4,306,5,0
KIR,2020,0,0,0,0,3,5,339,34,0
KIR,2024,0,0,0,0,3,6,329,6,0
KOR,1948,0,0,2,2,48,1,136,9,1
KOR,1952,0,0,2,2,22,2,149,13,0
KOR,1956,0,1,1,2,36,3,151,2,0
KOR,1960,0,0,0,0,49,4,150,4,0
KOR,1964,0,2,1,3,240,5,163,13,0
KOR,1968,0,1,1,2,66,6,172,13,0
KOR,1972,0,1,0,1,43,7,195,23,0
KOR,1976,1,1,4,6,40,8,198,13,0
KOR,1984,6,6,7,19,218,9,221,18,0
KOR,1988,12,10,11,33,507,10,237,17,0
KOR,1992,12,5,11,28,301,11,257,20,0
KOR,1996,7,15,5,27,378,12,271,16,0
KOR,2000,8,10,10,28,314,13,300,33,0
KOR,2004,9,12,9,30,322,14,301,3,0
KOR,2008,13,10,8,31,282,15,302,5,0
KOR,2012,13,8,7,28,279,16,302,3,0
KOR,2016,9,3,9,21,258,17,306,5,0
KOR,2020,6,4,10,20,320,18,339,34,0
KOR,2024,13,9,10,32,222,19,329,6,0
KOS,2016,1,0,0,1,8,1,306,5,1
KOS,2020,2,0,0,2,11,2,339,34,0
KOS,2024,0,1,1,2,9,3,329,6,0
KSA,1972,0,0,0,0,14,1,195,23,0
KSA,1976,0,0,0,0,19,2,198,13,0
KSA,1984,0,0,0,0,42,3,221,18,0
KSA,1988,0,0,0,0,13,4,237,17,0
KSA,1992,0,0,0,0,17,5,257,20,0
KSA,1996,0,0,0,0,34,6,271,16,0
KSA,2000,0,1,1,2,23,7,300,33,1
KSA,2004,0,0,0,0,16,8,301,3,0
KSA,2008,0,0,0,0,18,9,302,5,0
KSA,2012,0,0,1,1,20,10,302,3,0
KSA,2016,0,0,0,0,11,11,306,5,0
KSA,2020,0,1,0,1,33,12,339,34,0
KSA,2024,0,0,0,0,11,13,329,6,0
KUW,1968,0,0,0,0,2,1,172,13,0
KUW,1972,0,0,0,0,4,2,195,23,0
KUW,1976,0,0,0,0,21,3,198,13,0
KUW,1980,0,0,0,0,67,4,203,5,0
KUW,1984,0,0,0,0,31,5,221,18,0
KUW,1988,0,0,0,0,34,6,237,17,0
KUW,1992,0,0,0,0,37,7,257,20,0
KUW,1996,0,0,0,0,27,8,271,16,0
KUW,2000,0,0,1,1,30,9,300,33,1
KUW,2004,0,0,0,0,11,10,301,3,0
KUW,2008,0,0,0,0,8,11,302,5,0
KUW,2012,0,0,1,1,12,12,302,3,0
KUW,2020,0,0,1,1,10,13,339,34,0
